StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      109,      00,   189911,   2.63,   47.1,   1.91,   1.91,   1.12,   1.91,      1,    357,    .77,   1.47,   1.24,   1.27,   1.27,    .17,   -.85,   37.2,   56.9,
      102,      00,   189911,    .93,   38.4,   -.96,   -.96,  -2.16,   -.96,      0,    756,  -1.14,   -.37,   -.98,   -.33,   -.01,    -.3,   -.51,   29.2,   47.6,
      106,      00,   189911,   2.41,   53.7,  -1.51,  -1.51,   -.79,  -1.51,     23,    285,    .11,   -.08,   -.75,   -.37,   -.95,  -1.01,   -.51,   41.5,   65.8,
      107,      00,   189911,    .83,     43,  -1.55,  -1.55,   -.64,  -1.55,      0,    485,    .08,   -.01,   -.48,   -.27,  -1.03,   -.87,   -.91,   29.7,   56.2,
      102,      00,   189912,   1.59,   18.5,   -.77,   -.77,    .26,   -.77,      0,   1308,     .7,   -.53,   -.07,    -.5,      0,   -.02,   -.44,   10.2,   26.9,
      109,      00,   189912,   2.57,   37.2,   1.92,   1.92,    .61,   1.92,      0,    568,    .15,    .44,    .97,    .86,    .59,    .52,   -.75,   27.7,   46.7,
      104,      00,   189912,      3,   45.2,  -3.23,  -3.23,  -1.73,  -3.23,     21,    565,   -.49,   -.95,   -.29,   -.96,  -1.46,   -.35,   -.15,   34.2,   56.1,
      101,      00,   189912,    2.9,   27.5,  -2.66,  -2.66,   -.69,  -2.66,      0,   1035,   -.33,   -.86,   -1.3,  -1.05,   -1.9,  -1.06,   -.05,   19.4,   35.7,
      107,      00,   189912,    .81,   31.7,  -1.59,  -1.59,   -.59,  -1.59,      0,    765,   -.26,   -.22,   -.27,   -.44,  -1.05,  -1.04,   -.92,   19.2,   44.1,
      106,      00,   189912,   3.09,   41.8,  -1.26,  -1.26,    .29,  -1.03,      4,    609,    .71,    .41,    .13,   -.58,   -.57,   -.82,   -.38,   31.3,   52.3,
      108,      00,   189912,   4.34,   28.4,   -.02,   2.17,   -.05,   2.08,      0,    820,   -.12,    .45,    .84,     .9,    .76,   1.01,   -.34,   21.6,   35.2,
      105,      00,   189912,   1.03,   18.7,   -.34,   2.14,    .59,   1.39,      0,   1390,     .6,   -.21,    .11,   -.56,   -.32,    .23,   -.21,    8.6,   28.8,
      103,      00,   189912,   3.12,   30.7,   -3.2,   -3.2,  -1.54,   -3.2,      0,   1096,    .05,   -.59,   -.55,  -1.08,  -1.22,   -.69,    .62,   21.6,   39.8,
      108,      00,   190001,    3.4,   32.4,   -.49,   1.47,  -1.44,    .69,      0,    782,   -.63,   -.47,    .03,    .59,    .34,    .62,   -.22,   25.2,   39.5,
      101,      00,   190001,   3.84,   22.6,    .42,  -1.96,   1.27,  -1.36,      0,   1164,    .76,    .23,   -.31,   -.98,  -1.09,   -.84,   -.16,   12.9,   32.4,
      104,      00,   190001,   3.12,     44,  -3.19,  -3.19,   -.89,  -3.19,     17,    605,   -.45,   -.67,   -.98,  -1.03,  -1.48,   -.69,   -.13,   32.9,   55.2,
      105,      00,   190001,    .33,     24,   -.85,   1.38,  -1.61,    .03,      0,   1247,  -2.49,   -.77,  -1.06,   -.94,   -.28,   -.15,   -.26,   13.4,   34.5,
      103,      00,   190001,   1.95,   32.9,  -3.37,  -3.37,  -1.52,  -3.37,      0,   1043,   -.74,   -.53,   -.94,  -1.31,  -1.13,   -.94,    .01,   23.7,   42.1,
      107,      00,   190001,    .39,   36.1,  -2.25,  -2.25,  -2.47,  -2.25,      0,    661,  -1.26,   -.99,   -.83,  -1.28,  -1.08,  -1.27,  -1.18,   23.6,   48.5,
      106,      00,   190001,   2.07,   43.8,  -1.34,  -1.34,   -.64,  -1.34,     10,    568,   -.08,    .36,    .23,   -.88,   -.45,   -.96,   -.57,   33.4,   54.3,
      109,      00,   190001,   1.85,     42,   -.38,   1.34,  -1.14,    .73,      0,    504,   -.45,   -.28,   -.01,    .43,     .4,    .13,   -.66,   32.7,   51.4,
      102,      00,   190001,     .8,   19.4,   -.79,   -.79,   -.29,   -.79,      0,   1299,   -.64,      0,   -.75,   -.65,    .09,   -.03,   -.52,   10.4,   28.4,
      109,      00,   190002,   1.04,   42.7,   -.98,    .56,  -1.91,   -.96,      0,    439,  -1.03,   -1.1,   -.85,   -.18,    -.1,    .19,   -.75,   31.1,   54.3,
      104,      00,   190002,   6.38,   44.7,   1.15,  -1.71,   3.46,   -.25,     20,    529,   1.67,    .85,    .36,   -.15,   -.54,   -.76,    .57,   33.5,   55.9,
      106,      00,   190002,   2.46,   42.1,     .2,  -1.01,    .59,   -.59,      5,    538,     .3,    .12,    .41,   -.38,   -.16,   -.72,   -.51,     30,   54.2,
      108,      00,   190002,   3.26,   30.4,   -.54,   1.21,    -.3,    .29,      0,    742,   -.08,   -.62,   -.55,    .18,     .2,    .35,   -.31,   22.3,   38.4,
      103,      00,   190002,   4.17,   27.5,  -2.25,  -2.25,   2.34,  -1.25,      0,   1107,   1.37,    .35,    .26,   -.72,  -1.03,   -.79,    .34,   17.2,   37.8,
      102,      00,   190002,   1.39,    8.7,   -.32,   -.32,   1.15,    .38,      0,   1430,    .86,    .06,    .34,   -.69,   -.21,    .08,   -.55,   -2.7,   20.2,
      105,      00,   190002,    .93,   15.1,   -.67,   1.32,    .26,    .09,      0,   1392,    .63,  -1.06,   -.41,  -1.15,   -.64,   -.27,   -.17,    3.6,   26.7,
      101,      00,   190002,   5.16,   21.4,   1.94,   1.94,   4.69,   1.94,      0,   1087,   2.25,   2.08,   1.42,    .32,   -.23,   -.43,    .05,   11.8,   31.1,
      107,      00,   190002,    .56,   35.5,  -2.58,  -2.58,  -1.69,  -2.58,      0,    637,   -.89,  -1.46,   -1.3,  -1.22,   -.87,  -1.42,  -1.12,   21.8,   49.3,
      102,      00,   190003,   1.52,   23.2,   -.34,   -.34,   -.14,   -.34,      0,   1233,   -.23,    .23,    -.2,   -.26,   -.58,   -.06,   -.65,     13,   33.5,
      104,      00,   190003,    5.3,   51.8,    1.4,  -1.17,    1.1,     .7,     34,    399,     .5,   1.39,    .88,    .41,   -.09,   -.66,    .91,   40.7,   62.8,
      106,      00,   190003,   2.65,   52.5,    .23,   -.85,    .15,   -.28,     33,    325,   -.01,    .17,    .05,    .08,    -.5,   -.52,   -.52,     41,   64.1,
      109,      00,   190003,   1.57,   49.4,   -1.4,   -1.4,  -1.58,   -1.4,      6,    348,   -.39,  -1.06,  -1.15,    -.2,   -.26,   -.43,   -.66,   36.7,   62.2,
      107,      00,   190003,    .53,   45.5,   -3.3,   -3.3,  -2.95,   -3.3,      1,    481,  -1.17,   -1.4,  -1.88,  -1.28,  -1.19,  -1.64,  -1.25,   30.7,   60.4,
      105,      00,   190003,    1.1,   30.3,   -.68,   1.11,   -.23,   -.16,      0,   1045,   -.14,    .24,  -1.01,   -.44,   -.83,    -.5,    -.3,   18.5,   42.2,
      103,      00,   190003,   2.43,   37.9,  -2.52,  -2.52,  -1.52,  -2.09,      1,    924,  -1.07,    .15,   -.39,   -.76,  -1.13,  -1.27,   -.31,   27.7,   48.2,
      101,      00,   190003,   4.48,     26,   2.45,   2.45,   2.11,   2.45,      0,   1061,    .99,   2.11,   2.16,    .52,    .26,   -.61,    .25,     16,   36.1,
      108,      00,   190003,   2.94,   41.4,  -1.01,    .56,  -1.58,     -1,      0,    551,    -.2,    -.2,   -.66,     .2,    .29,    .28,   -.12,   30.8,   52.1,
      103,      00,   190004,   2.51,   53.7,  -2.92,  -2.92,  -1.96,  -2.92,      4,    390,  -1.24,  -1.62,    -.5,  -1.14,  -1.54,  -1.29,   -.42,   41.7,   65.7,
      102,      00,   190004,      2,   47.7,   -.96,   -.96,  -1.98,   -.96,      1,    511,   -.65,   -.73,   -.34,   -.84,   -.81,   -.08,   -.66,   35.1,   60.3,
      109,      00,   190004,   2.18,   48.1,    .66,    -.6,   1.98,    .58,      2,    415,   1.06,    .27,   -.52,   -.34,    .02,    .02,   -.39,   37.1,   59.1,
      107,      00,   190004,   2.83,   46.5,  -1.26,  -1.26,   5.08,    .83,      1,    417,   2.39,   1.44,    .84,     .1,   -.48,   -.44,   -.69,   34.2,   58.8,
      108,      00,   190004,   2.45,   44.4,   -.91,   -.91,      0,   -.91,      0,    459,    .09,   -.13,   -.15,   -.09,    .38,    .17,    .03,   33.3,   55.5,
      105,      00,   190004,   2.91,   46.4,   -.07,   1.54,   1.63,    .79,      4,    512,   1.89,   1.67,   1.78,    .58,    .07,    .24,    .13,   34.3,   58.4,
      104,      00,   190004,   5.44,   62.4,   1.97,   1.97,   2.13,   1.97,     74,    131,   1.29,   1.15,   1.66,    .58,    .31,   -.23,   1.12,   50.5,   74.3,
      106,      00,   190004,   5.91,     62,   1.59,   1.59,   4.17,   1.59,     81,     96,   2.11,   1.55,   1.47,   1.07,    .03,    .26,    .01,   50.7,   73.4,
      101,      00,   190004,    1.7,   44.1,  -1.05,   1.15,  -3.15,   -.28,      0,    537,   -1.9,   -.41,    .95,    .39,   -.35,   -.58,    .01,   33.3,   54.9,
      106,      00,   190005,   3.99,   70.3,   1.43,   1.43,    .01,   1.36,    235,     16,    .07,   1.62,    1.3,   1.14,    .33,    .45,    .06,     59,   81.7,
      103,      00,   190005,   3.51,   64.5,  -3.04,  -3.04,  -1.26,  -3.04,     90,    130,   -.53,  -1.14,  -1.45,   -.98,  -1.41,  -1.54,   -.63,   51.6,   77.4,
      102,      00,   190005,   1.87,   58.1,  -1.96,  -1.96,  -3.28,  -1.96,     41,    230,  -1.63,  -1.56,  -1.46,  -1.13,  -1.43,   -.92,    -.9,   44.5,   71.7,
      107,      00,   190005,    .94,   60.1,  -1.34,  -1.34,   -.62,    .43,     20,    182,   -.25,   1.91,   1.08,    .05,   -.25,   -.18,   -.94,   45.3,   74.9,
      109,      00,   190005,   1.22,   59.7,    .98,    .98,   1.16,    .98,     46,    157,    .68,   1.09,    .38,   -.49,    .03,    .09,   -.49,   46.2,   73.2,
      108,      00,   190005,   2.68,   51.6,   -.54,   -.54,    .84,   -.54,      3,    319,    .64,    .51,    .15,   -.44,    .21,    .22,    .12,   39.1,     64,
      105,      00,   190005,    1.5,   57.1,  -1.12,  -1.12,  -3.19,  -1.12,     53,    244,  -1.41,    .06,   -.02,   -.24,   -.85,   -.62,   -.58,   42.6,   71.6,
      101,      00,   190005,   3.29,   54.2,  -1.12,    .85,   -.52,   -.75,     15,    254,   -.27,  -1.31,   -.51,     .6,   -.07,   -.49,   -.11,   41.4,     67,
      104,      00,   190005,   2.99,   70.1,   1.31,   1.31,  -1.36,    .61,    200,     30,   -.64,     .5,    .63,    .61,    .19,   -.13,    1.2,   57.6,   82.5,
      101,      00,   190006,   3.42,   65.5,   -1.3,   -1.3,   -.91,   -1.3,    112,     28,   -.35,   -.44,  -1.28,    .57,   -.33,   -.44,    -.1,   53.6,   77.4,
      105,      00,   190006,   1.35,   66.2,   -2.5,   -2.5,  -4.49,   -2.5,    146,     76,  -2.06,  -2.38,  -1.11,  -1.35,  -1.15,  -1.34,   -.95,   51.3,   81.1,
      108,      00,   190006,   1.61,   60.3,   -.64,   -.64,   -.47,   -.64,     30,    141,   -.04,     .4,    .36,   -.45,    .28,    .36,    .11,     46,   74.7,
      109,      00,   190006,    .33,   69.2,   1.17,   1.17,    .89,   1.17,    133,     43,   -.21,    .38,    .92,   -.61,    .09,    .04,    -.5,     54,   84.5,
      107,      00,   190006,    .76,   69.9,  -1.82,  -1.82,  -1.86,   -.76,     93,     49,   -.25,   -.38,   1.58,    .01,   -.13,   -.31,  -1.16,   53.4,   86.4,
      103,      00,   190006,   5.66,   71.7,  -2.03,  -2.03,   2.09,  -1.11,    190,     21,   1.16,    .26,   -.32,   -.52,   -.79,  -1.09,   -.49,     61,   82.3,
      106,      00,   190006,   4.18,   78.9,   1.61,   1.61,    .98,   1.61,    456,      1,    .52,    .35,   1.52,   1.07,    .83,     .3,    -.1,   67.2,   90.6,
      102,      00,   190006,   2.52,   65.2,  -2.72,  -2.72,   -2.9,  -2.72,     91,     76,   -1.4,  -2.07,     -2,   -1.7,  -1.56,   -1.6,  -1.17,   51.8,   78.5,
      104,      00,   190006,   7.92,   76.1,   2.59,   2.59,   4.25,   2.59,    340,      1,   2.08,    1.1,   1.56,   1.61,   1.04,    .57,   1.66,   66.6,   85.5,
      104,      00,   190007,   4.96,     80,   -.26,   2.07,   -.78,   1.67,    470,      0,   -.55,    1.1,    .54,   1.59,    .72,    .46,   1.37,   69.1,   90.9,
      102,      00,   190007,   5.88,   68.1,   1.34,   -1.1,   4.02,    .65,    158,     28,   2.08,    .54,   -.45,   -.57,    -.9,   -.91,   -.51,   56.2,   80.1,
      107,      00,   190007,      1,   73.3,  -2.73,  -2.73,   -3.3,  -2.73,    115,     21,  -1.71,  -1.68,  -1.57,   -.25,   -.58,   -.98,   -1.5,   58.1,   88.4,
      103,      00,   190007,   4.44,   75.6,  -1.52,  -1.52,    .89,   -.23,    305,      2,    .41,      1,    .34,   -.12,   -.66,  -1.02,    -.5,   64.4,   86.8,
      109,      00,   190007,    .33,   73.2,   -.02,   1.03,   -.06,     .9,    211,      8,    .19,   -.16,    .39,   -.39,   -.26,    .08,   -.47,   57.2,   89.2,
      108,      00,   190007,    .32,   63.3,   -.78,   -.78,   -.63,   -.78,     60,     79,   -.96,   -.45,    .11,   -.13,    -.1,    .36,    .07,   47.6,   79.1,
      106,      00,   190007,   4.59,   80.2,    2.4,    2.4,   2.87,    2.4,    495,      0,   1.37,   1.16,    .93,   1.52,   1.28,    .43,    .09,   69.7,   90.7,
      105,      00,   190007,   2.19,   67.6,  -2.61,  -2.61,  -1.09,  -2.61,    193,     54,    .38,  -1.28,  -1.78,   -.81,  -1.12,  -1.16,   -.86,     53,   82.3,
      101,      00,   190007,   4.02,   69.7,  -1.15,  -1.15,    .05,  -1.04,    249,      3,    .08,   -.23,   -.37,    .27,    .03,   -.49,    .03,   58.3,   81.2,
      105,      00,   190008,   2.62,   67.8,  -1.95,  -1.95,   1.18,  -1.39,    226,     59,    1.5,   1.15,    -.4,   -.33,   -.46,   -.86,   -.43,     54,   81.5,
      101,      00,   190008,   3.18,   69.7,  -1.64,  -1.64,  -1.82,  -1.64,    247,      7,    -.6,   -.48,   -.61,   -.84,    .09,   -.33,   -.35,   58.5,     81,
      109,      00,   190008,     .1,   68.3,   -.29,    .65,   -.84,   -.11,    132,     28,  -1.19,   -.69,   -.73,    .18,   -.59,   -.06,   -.51,   53.5,     83,
      102,      00,   190008,   5.22,   72.8,   1.81,   1.81,   1.83,   1.81,    267,      7,   1.59,   2.42,   1.33,   -.04,    .04,    -.5,   -.07,   61.3,   84.3,
      103,      00,   190008,   3.38,   78.4,   -1.6,   -1.6,   -.69,   -.57,    392,      0,   -.22,    .12,    .76,   -.71,   -.51,   -.96,   -.58,   66.3,   90.5,
      108,      00,   190008,    .89,   59.7,    .08,    .08,    .23,   -.62,     26,    133,    .41,   -.24,   -.25,   -.07,    -.5,    .12,    .14,   46.3,   73.1,
      106,      00,   190008,   2.68,     81,   2.42,   2.42,    .79,   2.42,    513,      0,   -.16,    .77,    .85,    1.5,   1.31,    .62,    .02,   69.6,   92.3,
      104,      00,   190008,   3.17,   81.2,  -1.34,    .75,  -3.31,  -1.08,    498,      0,   -1.8,  -1.49,    .08,    .46,    .54,     .2,    .55,   69.1,   93.2,
      107,      00,   190008,   1.01,   69.8,  -3.48,  -3.48,   -3.1,  -3.48,     90,     31,  -1.66,  -2.33,  -2.25,   -.69,   -1.2,  -1.21,  -2.09,   54.2,   85.5,
      102,      00,   190009,   5.23,   59.9,   2.67,   2.67,   3.14,   2.67,     44,    131,    1.5,   1.97,   2.39,    .79,    .69,    .56,    .57,     49,   70.9,
      107,      00,   190009,   1.95,   61.5,  -2.44,  -2.44,   2.06,  -1.56,     24,    146,    .93,   -.45,  -1.31,     .2,   -.77,   -.74,  -1.43,     48,   75.1,
      109,      00,   190009,    .34,   60.7,   -.31,   -.31,   -.13,   -.31,     47,    100,    -.1,   -.85,   -.67,    .57,   -.74,    .01,   -.55,   46.9,   74.5,
      101,      00,   190009,   2.56,   62.6,  -2.33,  -2.33,  -2.56,  -2.33,     94,     56,   -.85,  -1.17,   -.95,  -1.58,   -.13,    -.7,   -.36,   51.4,   73.9,
      106,      00,   190009,    4.8,   77.1,   2.73,   2.73,   1.69,   2.73,    430,      4,   1.37,     .9,   1.46,   2.03,   1.56,   1.28,    .14,   66.6,   87.7,
      105,      00,   190009,   2.25,   55.3,  -1.14,  -1.14,   1.83,    .23,     42,    250,   1.04,   1.58,   1.41,    .12,   -.15,   -.12,   -.12,   43.3,   67.4,
      108,      00,   190009,    1.6,   53.9,     .3,     .3,    .69,   -.33,      5,    239,     .4,    .43,    .07,    .23,   -.45,    .25,    .16,   41.8,   66.1,
      104,      00,   190009,   3.41,   76.6,  -2.03,  -2.03,  -2.49,  -2.03,    359,      1,   -.57,  -1.72,  -1.82,      0,    .47,    .26,    .41,   65.4,   87.7,
      103,      00,   190009,   3.05,   70.7,   -1.8,   -1.8,   -1.1,  -1.16,    171,     35,   -.27,   -.35,   -.11,   -.39,   -.57,    -.8,   -.79,   59.2,   82.2,
      107,      00,   190010,    .81,     53,  -2.47,  -2.47,   -.85,  -1.88,      4,    306,   -.35,    .34,   -.64,  -1.37,   -.62,   -.87,  -1.23,   39.3,   66.7,
      109,      00,   190010,   1.91,   53.8,    .73,    .73,    2.2,    .73,     18,    194,   1.22,    .96,    .58,    .61,   -.17,   -.14,    -.3,     42,   65.7,
      101,      00,   190010,   3.39,   53.6,  -2.67,  -2.67,  -1.74,  -2.67,     11,    277,    .06,   -.62,   -.84,   -.91,   -.35,   -.44,    -.7,   43.7,   63.6,
      108,      00,   190010,   4.57,   44.6,   1.32,   1.32,   3.15,   1.32,      0,    490,   1.63,   1.56,   1.48,   1.22,    .63,    .41,    .57,   34.8,   54.5,
      105,      00,   190010,   1.32,   46.9,  -1.01,  -1.01,    .04,    .34,      9,    461,    .19,    .81,   1.38,   -.47,    .13,   -.23,   -.21,   34.5,   59.2,
      103,      00,   190010,   3.02,   61.2,  -1.88,  -1.88,   -.79,  -1.46,     46,    181,    .17,   -.18,   -.28,    .02,   -.29,   -.75,  -1.07,   49.1,   73.3,
      104,      00,   190010,   4.22,   67.8,   -1.8,   -1.8,    .05,  -1.71,    187,     64,    .81,    .07,   -.88,   -.17,    .88,    .29,    .28,   58.2,   77.5,
      102,      00,   190010,   3.96,   54.8,   3.36,   3.36,   2.87,   3.36,     16,    293,   1.56,   2.07,   2.37,   1.62,   1.25,    .91,    .61,   43.8,   65.7,
      106,      00,   190010,   3.33,     66,   2.68,   2.68,    .68,   2.68,    168,     52,    .56,   1.07,    .87,   1.25,   1.67,   1.46,    .29,   54.7,   77.4,
      103,      00,   190011,   4.56,   42.9,  -1.31,  -1.31,   1.14,   -.43,      0,    713,   1.09,    .83,    .44,    .74,   -.28,    -.2,   -.74,   32.7,   53.1,
      101,      00,   190011,   5.22,   38.2,  -2.01,  -2.01,   1.16,  -1.45,      0,    678,   1.31,    .84,    .21,   -.26,   -.55,     .2,    -.6,   30.4,   45.9,
      106,      00,   190011,   1.66,   52.3,   -.34,   2.07,  -1.01,   1.58,     30,    296,   -.59,    .01,    .64,    .98,   1.43,   1.36,    .16,   40.2,   64.4,
      108,      00,   190011,   3.39,   34.7,   1.29,   1.29,    .32,   1.29,      0,    700,   -.47,    .42,    .47,    .28,    .27,   -.17,    .35,   26.5,     43,
      109,      00,   190011,   3.41,   47.5,   1.35,   1.35,   2.07,   1.35,      7,    294,   1.28,    1.6,   1.51,   1.19,    .98,      0,    .05,   36.9,   58.1,
      104,      00,   190011,   3.11,   55.1,  -1.83,  -1.83,   -.66,  -1.83,     38,    290,    .25,    .68,    .15,    .16,    .48,    .53,     .1,   43.7,   66.5,
      105,      00,   190011,    .82,     27,  -1.04,  -1.04,    -.4,    .13,      0,   1074,   -.27,   -.08,     .6,    .01,   -.01,   -.14,   -.18,   16.5,   37.5,
      102,      00,   190011,   1.53,   27.9,   3.42,   3.42,   1.24,   3.42,      0,    985,   -.26,   1.06,   1.62,   2.25,   1.02,   1.08,    .57,   20.1,   35.7,
      107,      00,   190011,    .96,   42.7,  -2.29,  -2.29,   -.22,  -1.74,      0,    508,    .34,   -.16,    .38,  -1.15,   -.29,   -.81,  -1.18,   29.1,   56.3,
      102,      00,   190012,    .63,   20.7,   2.88,   2.88,   -.56,    2.6,      0,   1249,  -1.47,   -.92,     .5,    2.3,    .87,    .78,    .56,     13,   28.3,
      109,      00,   190012,   1.12,   39.8,    .67,    .67,  -1.62,   -.33,      0,    534,   -.98,    .13,    .49,    .34,    .68,   -.35,    .03,   29.1,   50.6,
      107,      00,   190012,    .19,   33.9,  -2.87,  -2.87,  -2.46,  -2.87,      0,    688,  -1.97,   -.96,  -1.04,  -1.51,   -.41,   -1.1,  -1.41,   20.1,   47.7,
      105,      00,   190012,    .52,   25.6,  -1.39,  -1.39,  -1.37,   -.71,      0,   1191,  -1.09,   -.87,   -.54,    .89,   -.12,   -.34,   -.09,   16.1,     35,
      101,      00,   190012,   2.25,   24.5,  -2.37,  -2.37,  -1.71,  -2.37,      0,   1097,   -.98,    .38,    .27,   -.43,  -1.03,    .07,   -.61,   16.1,   32.9,
      104,      00,   190012,   4.77,     46,    .34,   -1.3,   1.02,   -.74,     19,    548,    .79,    .63,    .89,   -.48,    .53,    .87,    .43,   35.6,   56.4,
      108,      00,   190012,    4.2,   33.4,   1.03,   1.03,   -.36,    .73,      0,    730,   -.21,   -.49,     .2,    .19,    .31,   -.13,    .59,   27.8,   39.2,
